split,id,item_id,dept_id,cat_id,store_id,state_id,date,d,d_num,sales,sell_price,seasonal_naive_28,random_forest_pred,xgboost_pred,lightgbm_pred,lightgbm_tuned_pred
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-01,d_1890,1890,26,1.88,33.0,25.165416666666665,24.077143,30.324630975875184,28.37899184858516
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-02,d_1891,1891,45,1.88,81.0,31.63383928571428,48.97137,45.20029644159276,46.31665460148033
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-03,d_1892,1892,32,1.88,38.0,33.983541666666675,45.07838,47.913854407844745,44.47566750457507
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-04,d_1893,1893,16,1.88,58.0,30.116934523809515,25.97867,32.73242265194526,26.81319057039089
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-05,d_1894,1894,19,1.88,50.0,29.37,33.260338,38.97434966430394,32.096689650935964
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-06,d_1895,1895,26,1.88,45.0,26.63104166666667,28.14002,39.116992350398576,27.17076591938412
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-07,d_1896,1896,16,1.88,18.0,23.70663690476191,18.869965,25.586056548645946,20.14487847825797
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-08,d_1897,1897,19,1.88,36.0,27.237291666666675,35.41578,39.21898087047125,33.87826990538173
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-09,d_1898,1898,37,1.88,52.0,37.939375,51.573242,43.459641433576,43.09966657859938
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-10,d_1899,1899,13,1.88,30.0,27.611458333333346,30.576029,35.21246673222005,32.55655111735624
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-11,d_1900,1900,18,1.88,16.0,24.469999999999995,25.146563,31.818819857642183,28.30410856517017
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-12,d_1901,1901,34,1.88,15.0,23.94166666666667,27.835968,31.32168958592279,30.77934232261773
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-13,d_1902,1902,18,1.88,42.0,23.399464285714284,21.284521,29.08278611028461,20.473329952887465
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-14,d_1903,1903,27,1.88,17.0,17.880625000000002,21.091103,28.14986201253585,23.038936589469888
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-15,d_1904,1904,33,1.88,27.0,20.79354166666667,30.923183,36.95310616451096,28.744908077246787
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-16,d_1905,1905,33,1.88,26.0,24.163229166666667,32.72909,33.5587823919212,29.77980458627036
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-17,d_1906,1906,15,1.88,27.0,22.61947916666667,27.091127,32.47773160033717,27.80059595594245
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-18,d_1907,1907,22,1.88,23.0,17.228673245614036,20.590605,27.209568718928747,21.093867140339874
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-19,d_1908,1908,25,1.88,13.0,17.19858395989975,16.897999,21.182567422063418,17.69421295256799
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-20,d_1909,1909,25,1.88,29.0,20.16970238095238,22.158497,23.45366331691021,17.884359571943193
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-21,d_1910,1910,8,1.88,21.0,18.302077380952387,17.700073,22.8636533970363,17.42679283286627
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-22,d_1911,1911,0,1.88,25.0,19.19386904761905,21.477255,26.180415300293053,20.92063916174957
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-23,d_1912,1912,47,1.88,32.0,23.660208333333337,27.82904,32.00934888614658,28.634386768082603
Test,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-04-24,d_1913,1913,25,1.88,30.0,24.73989583333334,27.000252,31.914223930614984,26.531586977476422
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-28,d_1886,1886,16,1.68,30.0,18.456404193460084,18.544224,17.860973842730637,18.436713614379155
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-29,d_1887,1887,12,1.68,27.0,16.92161801074721,16.884254,17.3622745807614,16.664554111781708
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-30,d_1888,1888,5,1.68,15.0,16.774797328126425,16.720234,16.524661017499398,17.32265352903793
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-31,d_1889,1889,11,1.68,24.0,18.04658298751964,17.999313,17.58686559729608,18.32405364994188
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-01,d_1890,1890,20,1.68,11.0,18.028984808319084,18.214853,17.287359697366327,18.279679071525027
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-02,d_1891,1891,36,1.68,14.0,22.73278782407804,25.434431,22.90143397389482,24.23482851917231
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-03,d_1892,1892,25,1.68,25.0,20.85085952723134,22.159819,22.72140462121558,23.476521563663283
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-04,d_1893,1893,10,1.68,12.0,15.887834639099424,17.317911,16.384828242238754,17.985534779474715
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-05,d_1894,1894,5,1.68,13.0,17.238540921823517,16.71618,16.96008451717598,17.156805306272876
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-06,d_1895,1895,13,1.68,16.0,16.307054002363625,16.687153,17.095994125855736,17.58857486762573
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-07,d_1896,1896,17,1.68,12.0,16.314825406022017,16.434155,15.994972743384348,17.625673597073277
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-08,d_1897,1897,25,1.68,19.0,16.582527552790506,17.805733,17.61123406384593,18.965204058647164
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-09,d_1898,1898,22,1.68,29.0,19.914752724511995,21.826355,21.61178039202467,23.856642633422133
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-10,d_1899,1899,14,1.68,25.0,21.541488424240384,22.206837,21.20860822651036,23.869523642445976
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-11,d_1900,1900,12,1.68,18.0,17.67276238037264,17.883837,18.222939627607044,19.054809542340703
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-12,d_1901,1901,3,1.68,17.0,17.877288794679632,17.608782,17.449431642212218,17.98226703930343
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-13,d_1902,1902,11,1.68,19.0,17.732246443006247,18.182182,17.786593791653424,18.54775123716219
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-14,d_1903,1903,18,1.68,13.0,17.52157065615678,16.82716,16.551317976107665,17.76183970162825
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-15,d_1904,1904,15,1.68,19.0,18.16160588398119,20.119009,18.794893057836028,20.60341017816196
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-16,d_1905,1905,19,1.68,27.0,21.421463815529943,24.357338,23.31492983096905,25.30337708655681
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-17,d_1906,1906,20,1.68,24.0,21.672895352165543,22.349195,21.81660841937294,23.31819075623653
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-18,d_1907,1907,21,1.68,14.0,16.49227805984448,16.962137,17.196020007524947,18.188239068941023
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-19,d_1908,1908,13,1.68,20.0,16.40590788818883,16.922386,16.88678976669738,17.513170227341224
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-20,d_1909,1909,13,1.68,18.0,16.54558804972771,16.821188,17.034245844291693,17.847966070155607
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-21,d_1910,1910,20,1.68,18.0,16.792177768257815,17.096346,17.066536620332975,18.247610429934834
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-22,d_1911,1911,24,1.68,33.0,18.082707020584422,21.04166,19.73606593971125,21.877063912949925
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-23,d_1912,1912,30,1.68,28.0,21.194059117110267,24.436987,23.18642484182068,24.22089049148501
Test,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-04-24,d_1913,1913,19,1.68,26.0,20.876488127623603,22.159132,21.77335815508353,23.502730613994387
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-03-28,d_1886,1886,14,1.98,9.0,4.617730989626203,3.9094527,3.87039680335292,4.446182708818838
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-03-29,d_1887,1887,4,1.98,3.0,3.6329291186595065,3.5939202,3.741297797401238,3.690523090782459
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-03-30,d_1888,1888,6,1.98,3.0,3.786417456324588,3.3385334,3.1855376954377377,3.52408506591604
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-03-31,d_1889,1889,13,1.98,3.0,3.201608454469016,3.304,3.2325264424268267,3.4477376669781123
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-01,d_1890,1890,10,1.98,3.0,3.237982630390887,3.703942,3.4275225298867174,3.826684530408709
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-02,d_1891,1891,31,1.98,7.0,4.7113750738900055,5.2737556,4.09830649549623,4.784167420985583
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-03,d_1892,1892,22,1.98,3.0,4.239264477746083,4.493618,4.187454262273638,4.678557117797362
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-04,d_1893,1893,22,1.98,6.0,3.43196554118424,4.3045278,3.7867801160416295,4.163528363172368
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-05,d_1894,1894,6,1.98,6.0,3.445425291432953,3.5319903,3.403281854766134,3.568121180965408
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-06,d_1895,1895,20,1.98,6.0,3.4460939229877843,3.4962237,3.412682081765156,3.6024066416695493
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-07,d_1896,1896,18,1.98,5.0,3.4483871232735943,3.4669402,3.41145670988411,3.679882226342438
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-08,d_1897,1897,17,1.98,6.0,3.9430411753765298,4.1443963,4.035339371553065,4.356269313400383
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-09,d_1898,1898,10,1.98,4.0,4.247806003126928,5.141515,4.78821850102398,5.170326062301612
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-10,d_1899,1899,14,1.98,4.0,4.669726278812612,4.7555957,4.463747877409912,4.868030239746514
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-11,d_1900,1900,12,1.98,5.0,4.324592321483449,4.1343517,4.275016569418674,4.470983346614001
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-12,d_1901,1901,22,1.98,4.0,3.719138421612104,3.4473343,3.621360099587824,3.875909217830333
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-13,d_1902,1902,9,1.98,2.0,3.34218303295654,3.4171069,3.466238622617962,3.688650374778543
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-14,d_1903,1903,4,1.98,6.0,3.5081268514574733,3.539574,3.701854815809015,3.822393427828705
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-15,d_1904,1904,7,1.98,4.0,4.037729493082022,3.6857736,3.884943846001651,4.056696161875368
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-16,d_1905,1905,29,1.98,3.0,4.597007015178521,4.4925203,4.604319974712198,4.876741888219294
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-17,d_1906,1906,15,1.98,7.0,4.786336912947354,4.960858,5.012470795225406,5.213388244545437
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-18,d_1907,1907,8,1.98,9.0,4.376037819464774,4.5526853,4.469337208605152,4.7032336321497255
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-19,d_1908,1908,11,1.98,7.0,4.139253133302365,4.2430677,4.154616381472222,4.624258910237447
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-20,d_1909,1909,11,1.98,6.0,3.842263964691972,4.3888006,4.203756320385288,4.426106181316998
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-21,d_1910,1910,7,1.98,7.0,4.38538191509639,4.6607027,4.364290097938167,4.7240963580985165
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-22,d_1911,1911,3,1.98,2.0,3.970647843373688,4.1212077,4.333998530574409,4.711317633289766
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-23,d_1912,1912,10,1.98,8.0,5.366213895943065,5.8395023,5.535660259985463,5.726967115375166
Test,FOODS_3_449_CA_3_validation,FOODS_3_449,FOODS_3,FOODS,CA_3,CA,2016-04-24,d_1913,1913,8,1.98,5.0,4.855167990491946,5.496841,5.647237129424307,5.976144925337316
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-28,d_1886,1886,2,1.38,29.0,14.990589819689408,14.481913,14.11617557991664,12.19897309850851
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-29,d_1887,1887,9,1.38,4.0,11.943463288633446,12.14442,11.802652941003382,10.755313578482204
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-30,d_1888,1888,17,1.38,13.0,13.123083952205368,12.415678,12.95359717900064,11.142108174229437
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-31,d_1889,1889,6,1.38,20.0,14.32293120227077,13.191242,13.14663914429113,12.051439897043323
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-01,d_1890,1890,33,1.38,15.0,13.46415275670511,13.061257,14.611982396313486,12.989477612888306
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-02,d_1891,1891,26,1.38,36.0,17.893254640096746,23.590748,22.346816803866528,24.5611066094408
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-03,d_1892,1892,27,1.38,33.0,17.300060246495015,16.597765,19.432969307094705,18.922234072248937
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-04,d_1893,1893,17,1.38,5.0,12.75929579676796,15.001095,12.205609868889638,12.744110941681312
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-05,d_1894,1894,5,1.38,18.0,11.623683477117298,12.273108,13.22684022768377,13.250209774092111
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-06,d_1895,1895,16,1.38,17.0,14.02343029845836,12.331242,13.785754538334576,13.41253089423037
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-07,d_1896,1896,34,1.38,24.0,13.873548868073026,13.601695,13.743251662857594,13.466920374051249
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-08,d_1897,1897,21,1.38,16.0,14.540835345117708,13.546684,17.331404370151635,16.60439143739067
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-09,d_1898,1898,21,1.38,20.0,20.50050707516168,20.229498,19.6344210102578,21.950352926696844
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-10,d_1899,1899,23,1.38,13.0,16.67671440859539,17.90661,18.54473469501818,19.00139968596784
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-11,d_1900,1900,17,1.38,28.0,14.447894962382485,14.325421,15.283602089184058,14.16511438368285
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-12,d_1901,1901,7,1.38,15.0,13.869785609258622,12.287305,14.117307781674349,12.401556082439154
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-13,d_1902,1902,12,1.38,22.0,13.802608520160629,13.93834,14.46114814644599,13.824909337893445
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-14,d_1903,1903,24,1.38,19.0,14.991184832395708,13.422589,14.390802236832142,14.521420529755575
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-15,d_1904,1904,16,1.38,7.0,12.449741615250188,13.078224,15.049193655444272,14.224304103097245
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-16,d_1905,1905,28,1.38,27.0,18.197379686620287,19.944183,21.09177909763056,20.404849960281457
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-17,d_1906,1906,26,1.38,41.0,16.665513462805784,18.103647,19.121795190707434,18.004224636927784
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-18,d_1907,1907,13,1.38,14.0,13.322711493281195,13.871057,13.663849638831612,13.304251089098688
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-19,d_1908,1908,17,1.38,18.0,14.29483045071144,12.184022,12.979849466902024,12.72972973969829
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-20,d_1909,1909,16,1.38,19.0,14.405297712035008,13.712696,13.316698489666454,13.481027140701196
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-21,d_1910,1910,12,1.38,20.0,15.03104407958456,14.028803,13.639010938774582,13.924442048161056
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-22,d_1911,1911,16,1.38,10.0,13.109640436648071,12.589698,13.895914200160806,13.02698893799335
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-23,d_1912,1912,13,1.38,15.0,18.6437024993884,19.123629,19.62168488901992,19.621419785860272
Test,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-24,d_1913,1913,36,1.38,23.0,16.124532367038732,18.892979,20.39201807725375,20.184847133567583
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-28,d_1886,1886,16,1.68,12.0,11.476959882616146,10.991307,11.075015349952633,10.98106053822978
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-29,d_1887,1887,12,1.68,15.0,10.85278188154603,10.980058,10.99786718200052,11.331061408151491
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-30,d_1888,1888,9,1.68,18.0,11.245799249388748,11.278043,12.488498836470404,11.763524984381297
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-31,d_1889,1889,18,1.68,15.0,10.168460231235986,10.863786,11.617843326482303,11.945026710921526
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-01,d_1890,1890,25,1.68,15.0,11.517483332696123,11.948336,12.495278634783649,12.704736442567029
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-02,d_1891,1891,23,1.68,14.0,13.33883159069184,15.465113,14.77530812299434,16.503463682558223
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-03,d_1892,1892,19,1.68,11.0,12.379734753044191,13.968064,14.3063622682456,15.132765265149787
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-04,d_1893,1893,16,1.68,12.0,10.58756579477962,11.905063,12.860937605756876,12.8603308214859
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-05,d_1894,1894,12,1.68,20.0,12.388364899130172,12.57983,13.939953392806752,13.559425395583796
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-06,d_1895,1895,18,1.68,15.0,11.60433047170144,12.149059,13.69407712109389,12.93358820984518
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-07,d_1896,1896,22,1.68,21.0,13.254655674962375,12.642188,13.961208500495772,13.895886332260726
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-08,d_1897,1897,18,1.68,11.0,11.90319093749348,12.044012,13.109938669464029,13.472885976999589
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-09,d_1898,1898,14,1.68,23.0,14.288888909713028,19.293396,16.889086812317203,17.166718380848568
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-10,d_1899,1899,6,1.68,13.0,13.744579544734773,18.875433,16.54446557160808,15.951495217023613
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-11,d_1900,1900,13,1.68,13.0,14.010829450515558,12.604601,14.707771274138526,13.924432102569469
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-12,d_1901,1901,15,1.68,11.0,11.20117646819224,11.604436,12.46807933914918,12.827887124491424
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-13,d_1902,1902,13,1.68,19.0,14.61083988237813,14.738749,13.864873365495912,13.5566700476267
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-14,d_1903,1903,23,1.68,16.0,12.369200195015216,14.196272,13.346313507417172,12.947348830265948
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-15,d_1904,1904,15,1.68,7.0,11.582894923424169,12.813272,12.735449209844091,12.467262963047384
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-16,d_1905,1905,20,1.68,24.0,15.81376125855236,19.257196,17.96169015953511,17.621302004893874
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-17,d_1906,1906,18,1.68,20.0,14.7329882416103,18.781939,18.63751481089953,16.635009240351295
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-18,d_1907,1907,14,1.68,11.0,11.688941603968662,14.211365,15.000752982644038,13.536070988522988
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-19,d_1908,1908,20,1.68,17.0,13.06532427362986,13.953832,15.07090546216306,13.295144367727056
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-20,d_1909,1909,12,1.68,16.0,13.151249801781493,14.070627,15.293847472269174,13.677607987061506
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-21,d_1910,1910,18,1.68,15.0,12.99626975306395,15.994386,14.98503242438424,13.779903634490909
Test,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-22,d_1911,1911,8,1.68,19.0,14.35501698305784,17.008558,16.12171249165462,13.971062250094429
